RID,PAGE_DISPLAY_1,PAGE_SUBMIT_1,PAGE_DISPLAY_2,PAGE_SUBMIT_2,PAGE_DISPLAY_3,PAGE_SUBMIT_3,PAGE_DISPLAY_4,PAGE_SUBMIT_4,PAGE_DISPLAY_5,PAGE_SUBMIT_5,PAGE_DISPLAY_6,PAGE_SUBMIT_6,PAGE_DISPLAY_7,PAGE_SUBMIT_7,PAGE_DISPLAY_8,PAGE_SUBMIT_8,PAGE_DISPLAY_9,PAGE_SUBMIT_9,PAGE_DISPLAY_10,PAGE_SUBMIT_10,PAGE_DISPLAY_11,PAGE_SUBMIT_11,PAGE_DISPLAY_12,PAGE_SUBMIT_12,PAGE_DISPLAY_13,PAGE_SUBMIT_13,PAGE_DISPLAY_14,PAGE_SUBMIT_14,PAGE_DISPLAY_15,PAGE_SUBMIT_15,PAGE_DISPLAY_16,PAGE_SUBMIT_16,PAGE_DISPLAY_17,PAGE_SUBMIT_17,PAGE_DISPLAY_18,PAGE_SUBMIT_18,PAGE_DISPLAY_19,PAGE_SUBMIT_19,PAGE_DISPLAY_20,PAGE_SUBMIT_20,PAGE_DISPLAY_21,PAGE_SUBMIT_21,PAGE_DISPLAY_22,PAGE_SUBMIT_22,PAGE_DISPLAY_23,PAGE_SUBMIT_23,PAGE_DISPLAY_24,PAGE_SUBMIT_24
20,0.416790008544922,13.7076239585876,13.7101459503174,19.4666228294373,19.4678838253021,28.5249118804932,28.5261678695679,51.4787888526917,51.4800000190735,60.1803839206696,60.1820259094238,89.9039568901062,89.9053299427032,101.67058801651,101.671888828278,113.153704881668,113.154789924622,129.741307020187,129.742266893387,172.078008890152,172.079530000687,213.401206016541,213.404984951019,236.126436948776,236.130258798599,252.159987926483,252.163615942001,267.425473928452,267.428848981857,277.671747922897,277.675798892975,283.086228847504,283.093181848526,301.01692199707,,301.028833866119,301.034613847733,330.509526014328,330.511278867722,340.429376840591,340.431060791016,367.307711839676,373.673352956772,381.473536014557,381.474587917328,383.985949993134,,
16,0.199152946472168,57.5353968143463,57.5378367900848,64.970242023468,64.9715588092804,82.3203449249268,82.3214838504791,110.902345895767,110.903659820557,127.613087892532,127.614707946777,139.684672832489,139.68609380722,150.30498790741,168.369615793228,176.365966796875,176.367060899734,195.404482841492,195.405406951904,238.490706920624,238.491670846939,303.637058973312,303.641090869904,318.454993009567,318.458825826645,332.071717977524,332.075321912766,345.178362846375,345.182066917419,357.808075904846,357.812201023102,414.991199970245,414.997327804565,437.696849822998,,437.709791898727,437.716422796249,488.479984998703,488.481578826904,507.226343870163,507.228093862534,554.823877811432,562.955412864685,598.677403926849,598.678544998169,601.28302693367,,
25,0.258419990539551,8.95894503593445,8.96172714233398,15.0948321819305,15.0961451530457,25.8649101257324,25.8660650253296,48.1590900421143,48.1602799892426,58.2274341583252,58.229040145874,70.6838719844818,70.6852650642395,79.1076850891113,79.1089990139008,89.2461371421814,89.247123003006,102.223976135254,102.225016117096,121.628978967667,121.629963159561,147.008881092072,147.012475967407,160.191316127777,160.194972991943,175.050712108612,175.054331064224,187.784718990326,187.788490056992,199.215867996216,199.219774007797,207.871689081192,207.877149105072,214.436638116837,,214.449201107025,214.455353975296,241.050237178802,241.051834106445,251.05650806427,251.058531045914,276.088024139404,281.791938066483,294.417678117752,294.418831110001,297.273677110672,,
19,0.164428949356079,18.3298587799072,18.3323619365692,27.1743838787079,27.1755468845367,42.3636798858643,42.3647489547729,77.8642399311066,77.8654367923737,87.6934359073639,87.69495677948,108.159344911575,108.160781860352,118.344179868698,118.345748901367,128.598901987076,128.599836826324,150.245339870453,150.246304988861,206.158430814743,206.159371852875,228.645092964172,228.649033784866,252.207948923111,252.212070941925,303.162532806396,303.166374921799,332.9162068367,332.920201778412,353.246077775955,353.250080823898,375.182337999344,375.187498807907,398.671089887619,,398.683466911316,398.689284801483,431.642476797104,431.644528865814,443.917595863342,443.919320821762,539.578804969788,546.1147108078,563.363117933273,563.364268779755,573.444146871567,,
27,0.284324884414673,91.7196998596191,91.7225668430328,97.6543118953705,97.6555800437927,107.488906860352,107.490033864975,148.865578889847,148.866829872131,155.31053185463,155.312124013901,167.225215911865,167.226610898972,177.64289689064,177.644289016724,182.056421995163,182.057432889938,195.523733854294,195.524733066559,207.145669937134,207.146666049957,212.410296916962,212.413709878922,230.822486877441,230.826029062271,238.021708965302,238.026304006577,247.034720897675,247.038357019424,255.401654005051,255.405918836594,264.58543586731,264.590849876404,276.819680929184,,276.831745862961,276.837776899338,304.132483959198,304.134181022644,311.365787982941,311.367771863937,327.521137952805,333.614110946655,363.648359060287,363.649682044983,367.065496921539,,
28,0.3161940574646,8.96747803688049,8.97000002861023,13.8027341365814,13.8046951293945,26.6213011741638,26.6224210262299,59.6361842155457,59.6375000476837,74.4246799945831,74.4263441562653,88.40385222435,88.4057681560516,97.5359351634979,97.5373041629791,104.862447023392,104.863502025604,121.886379003525,121.887427091599,147.833173036575,147.834225177765,169.298961162567,169.302781105042,190.887790203094,190.891324043274,207.128214120865,207.131637096405,212.719143152237,212.722892999649,217.917802095413,217.92182803154,233.748588085175,233.754149198532,242.90663599968,,242.918776988983,242.924888134003,278.969969987869,278.97155714035,286.645108222961,286.646867990494,334.485697031021,340.282815217972,349.802697181702,349.803891181946,352.057480096817,,
34,0.303106069564819,8.31239318847656,8.31543612480164,13.674152135849,13.6755402088165,25.923623085022,25.9247040748596,46.1900811195374,46.1914191246033,53.7494060993195,53.7509112358093,68.4391222000122,68.4407041072845,77.5850620269775,77.5864582061768,83.5934450626373,83.5944881439209,97.7842831611633,97.7852380275726,107.382350206375,107.383425235748,113.321654081345,113.325696229935,133.055602073669,133.059354066849,145.437931060791,145.441742181778,152.223051071167,152.22664308548,160.414736032486,160.419954061508,168.175988197327,168.18185710907,176.132593154907,,176.144226074219,176.149939060211,200.549608230591,200.551268100739,207.785469055176,207.787431001663,235.962792158127,241.19752907753,251.452608108521,251.453771114349,254.343546152115,,
33,0.161481857299805,11.2690780162811,11.271712064743,15.5717148780823,15.5730240345001,30.4384858608246,30.4395940303802,70.1905748844147,70.1919288635254,76.9074120521545,76.9088978767395,88.9752159118652,88.9767818450928,99.8208570480347,99.8223099708557,108.554308891296,108.555367946625,125.650105953217,125.651076078415,150.100324869156,150.101423025131,162.253285884857,162.25753903389,178.289502859116,178.293251991272,187.455865859985,187.459505081177,197.595736980438,197.599232912064,204.281117916107,204.285628080368,213.140286922455,213.146625041962,229.484427928925,,229.497348070145,229.503323078156,254.928164958954,254.929734945297,262.857560873032,262.859423875809,287.090754985809,294.177088975906,307.584445953369,307.585605859756,315.472146034241,,
29,0.238826036453247,5.72661304473877,5.72931003570557,12.0406351089478,12.042053937912,31.9093420505524,31.910521030426,78.4496340751648,78.450982093811,85.5584940910339,85.5600109100342,102.187474966049,102.188941001892,113.037205934525,113.038506031036,120.215610027313,120.216700077057,139.679792881012,139.680763959885,194.656999111176,194.658123016357,237.848788976669,237.852396965027,256.10139298439,256.109472036362,263.238816022873,263.242317914963,273.978310108185,273.981882095337,282.267270088196,282.271677970886,290.009047031403,290.014514923096,301.564908981323,301.575424909592,313.618411064148,313.625514030457,375.578154087067,375.579689025879,386.085889101028,386.0881690979,430.084081888199,436.880372047424,447.989748001099,447.990827083588,450.483303070068,,
42,0.130926132202148,5.46538114547729,5.46796917915344,10.2955751419067,10.2968530654907,17.6848609447479,17.6860411167145,31.1337730884552,31.1352980136871,34.8762831687927,34.8779320716858,42.7323980331421,42.7339451313019,47.4398519992828,47.4413080215454,50.6421251296997,50.6432750225067,57.6180741786957,57.6191051006317,72.7775051593781,72.7784850597382,93.556538105011,93.5601890087128,98.5478780269623,104.254518032074,108.912678956985,108.916347980499,115.954316139221,115.957893133163,121.840381145477,121.844244003296,128.234732151031,128.240010023117,131.7973279953,,131.809787988663,131.815564155579,149.000066995621,149.001675128937,155.556535959244,155.559499979019,172.1467461586,176.598421096802,187.426635026932,187.427678108215,190.695472002029,,
31,0.139057874679565,8.06082892417908,24.5565869808197,32.5842618942261,52.6267809867859,57.9602839946747,57.9615008831024,101.729969024658,101.731284856796,113.232925891876,113.234499931335,130.368636846542,130.370004892349,143.170776844025,143.172160863876,153.062890052795,153.063943862915,168.512697935104,168.514172077179,201.301722049713,201.302718877792,235.067791938782,235.071258068085,245.379384994507,245.382978916168,260.450999975204,260.455100059509,266.140639066696,266.144088983536,269.725656986237,269.72972202301,283.518393039703,283.52428984642,302.699279069901,302.710080862045,314.693951845169,314.700392007828,352.656002998352,352.657564878464,369.29989695549,369.301547050476,412.500743865967,421.23680305481,467.179534912109,467.180629014969,471.149762868881,,
39,0.408585071563721,5.65808701515198,5.66107201576233,12.0472021102905,12.0484809875488,30.8338940143585,30.8350191116333,54.5961861610413,54.5974509716034,62.5421941280365,62.5437641143799,74.60280418396,74.6042501926422,86.2222471237183,86.2235140800476,94.6726861000061,94.6737279891968,104.530048131943,104.530927181244,112.676248073578,112.677230119705,121.908945083618,121.913182020187,136.392424106598,136.396067142487,147.225401163101,147.22883105278,158.944575071335,158.948009967804,168.538432121277,168.542543172836,176.397451162338,176.402983188629,191.087814092636,,191.099358081818,191.105028152466,215.753200054169,215.754746198654,226.300184965134,226.301939964294,273.320978164673,278.696316003799,289.129516124725,289.130729198456,292.498641967773,,
30,0.233302116394043,13.1031720638275,13.1059880256653,20.6734781265259,20.6747510433197,47.1516561508179,47.1527781486511,80.0187520980835,80.0200860500336,96.1757960319519,96.1773030757904,109.742529153824,109.743913173676,128.138926029205,128.140178203583,144.094810009003,144.095920085907,161.388648986816,161.389656066895,206.156544208527,206.157526016235,273.174142122269,273.177713155746,281.14844918251,281.152178049088,290.051118135452,290.054786205292,312.242259025574,312.246322154999,333.34672498703,333.353569030762,355.904679059982,355.909972190857,370.573028087616,,370.586315155029,370.592473983765,407.804766178131,407.806295156479,419.822115182877,419.824414014816,498.56352519989,506.019540071487,558.622164011002,558.62331700325,563.787367105484,,
35,0.169987201690674,13.0013380050659,13.0043230056763,17.0934569835663,17.0947320461273,27.251091003418,212.742037057877,215.374601125717,215.375814199448,227.431363105774,227.432873010635,238.905261993408,238.906649112701,245.303071975708,245.304391145706,251.932792186737,251.933814048767,262.265813112259,262.266731977463,268.31232714653,268.313410043716,286.632969141006,286.636550188065,306.889134168625,306.892807006836,316.516304016113,316.520268201828,326.484129190445,326.487694978714,338.706164121628,338.710192203522,348.286017179489,348.291362047195,356.572870969772,,356.586556196213,356.592550039291,375.621716976166,375.623248100281,384.794424057007,384.796310186386,437.534270048141,443.018131017685,452.826680183411,452.827749013901,455.457076072693,,
24,0.224104881286621,35.6673288345337,35.6699678897858,45.6377069950104,45.6390039920807,58.7248318195343,58.7259879112244,93.6655638217926,93.6668510437012,114.142199993134,114.143705844879,140.432121992111,140.433840990067,153.057960987091,153.059588909149,165.511216878891,165.512276887894,196.032843828201,196.033908843994,244.851255893707,244.852267026901,292.259683847427,292.263365030289,296.676234960556,296.679677963257,325.830915927887,325.834708929062,347.635882854462,347.63955283165,361.925837993622,361.930053949356,429.064788818359,429.070729970932,452.736253023148,,452.748037815094,452.754040002823,502.281769990921,502.283505916595,520.064620018005,520.066583871841,665.509306907654,673.971385002136,687.026433944702,687.027572870255,696.212601900101,,
46,0.229222059249878,11.851184129715,11.8538830280304,17.6603941917419,17.6617209911346,31.9232811927795,31.9244132041931,62.0573379993439,62.058562040329,70.9759311676025,70.9774901866913,79.9151771068573,79.9167220592499,86.4574282169342,86.4588630199432,92.5175330638885,92.5187981128693,103.709823131561,103.710842132568,124.49619102478,124.497133016586,134.121422052383,134.125112056732,151.470205068588,151.47368311882,177.383874177933,177.387513160706,183.869068145752,183.873221158981,190.802776098251,190.806858062744,198.6181640625,198.623950004578,206.289671182632,,206.301759004593,206.307857036591,229.04031920433,229.041906118393,237.054565191269,237.056268215179,268.7954890728,273.675751209259,286.227843046188,286.229170084,288.614536046982,,
53,0.222962856292725,6.77959084510803,6.78206181526184,11.086699962616,19.1293380260468,25.2230248451233,25.2242889404297,45.8795030117035,45.8807318210602,54.450649023056,54.4524919986725,62.6852450370789,62.6866219043732,70.303848028183,70.3051769733429,74.7448008060455,74.7458739280701,86.1503880023956,86.1513319015503,103.192183971405,103.193235874176,112.18337392807,112.187132835388,117.812337875366,117.815934896469,122.022330999374,122.025770902634,125.126185894012,125.129680871964,127.325094938278,127.329018831253,136.245544910431,136.251116991043,140.499450922012,140.50977897644,145.182971954346,145.189802885056,170.007617950439,170.009393930435,178.742619991302,178.744843006134,194.572870969772,200.060845851898,204.58823800087,204.589504957199,206.304618835449,,
