RID,PAGE_DISPLAY_1,PAGE_SUBMIT_1,PAGE_DISPLAY_2,PAGE_SUBMIT_2,PAGE_DISPLAY_3,PAGE_SUBMIT_3,PAGE_DISPLAY_4,PAGE_SUBMIT_4,PAGE_DISPLAY_5,PAGE_SUBMIT_5,PAGE_DISPLAY_6,PAGE_SUBMIT_6,PAGE_DISPLAY_7,PAGE_SUBMIT_7,PAGE_DISPLAY_8,PAGE_SUBMIT_8,PAGE_DISPLAY_9,PAGE_SUBMIT_9,PAGE_DISPLAY_10,PAGE_SUBMIT_10,PAGE_DISPLAY_11,PAGE_SUBMIT_11,PAGE_DISPLAY_12,PAGE_SUBMIT_12,PAGE_DISPLAY_13,PAGE_SUBMIT_13,PAGE_DISPLAY_14,PAGE_SUBMIT_14,PAGE_DISPLAY_15,PAGE_SUBMIT_15,PAGE_DISPLAY_16,PAGE_SUBMIT_16,PAGE_DISPLAY_17,PAGE_SUBMIT_17,PAGE_DISPLAY_18,PAGE_SUBMIT_18,PAGE_DISPLAY_19,PAGE_SUBMIT_19,PAGE_DISPLAY_20,PAGE_SUBMIT_20,PAGE_DISPLAY_21,PAGE_SUBMIT_21,PAGE_DISPLAY_22,PAGE_SUBMIT_22,PAGE_DISPLAY_23,PAGE_SUBMIT_23,PAGE_DISPLAY_24,PAGE_SUBMIT_24
13,0.136143922805786,8.10190510749817,8.10458397865295,11.9975759983063,11.9993860721588,33.4799840450287,33.4810409545898,90.6213688850403,90.6233150959015,109.303318977356,109.304759025574,117.137063026428,117.13848400116,127.38005900383,127.381443023682,191.491827964783,191.493480920792,207.792303085327,207.796699047089,231.17570400238,,231.189277887344,231.195008039474,236.534074068069,236.535290956497,252.288050889969,252.292166948318,266.953984022141,266.95753288269,272.966233968735,272.970020055771,279.766424894333,279.770674943924,287.504309892654,287.509278059006,304.109394073486,304.110896110535,308.843045949936,308.844918012619,346.662664890289,350.524830102921,354.540462970734,354.541959047318,356.620553970337,,,,
20,0.155665159225464,4.06020712852478,4.06272506713867,9.37315917015076,9.3744101524353,18.0582520961761,18.0594220161438,78.4074041843414,78.4086730480194,84.0852150917053,84.0867650508881,93.6207361221313,93.6221930980682,104.936591148376,104.937983989716,112.04797911644,112.049513101578,121.116685152054,121.121255159378,132.686160087585,132.695456981659,139.298578977585,139.303369045258,151.895992040634,151.897494077682,180.486763954163,180.490884065628,195.052412986755,195.056444168091,204.027526140213,204.03111410141,209.703139066696,209.706750154495,217.158167123795,217.163355112076,236.939738035202,236.941462993622,243.716390132904,243.718141078949,297.443792104721,304.418068170547,324.25736117363,324.258440971375,327.375247001648,,,,
61,0.115494966506958,4.58204698562622,4.5846209526062,8.74403095245361,8.74530696868896,20.4498839378357,20.4510309696198,45.415186882019,45.4166219234467,49.9970779418945,49.9987998008728,59.7762248516083,59.7777948379517,69.7336599826813,69.7350659370422,76.6434738636017,76.6451389789581,82.0964379310608,82.1012349128723,96.9095139503479,,96.9179339408875,96.9212019443512,111.319502830505,111.320680856705,144.328113794327,144.332187891006,157.695307970047,157.698766946793,173.148569822311,173.152278900146,181.613569974899,181.617095947266,189.552901983261,189.558012962341,208.146389961243,208.148109912872,216.188743829727,216.190618991852,233.168442964554,237.442412853241,241.914365768433,241.915490865707,244.601082801819,,,,
47,0.31243896484375,7.84321904182434,7.84606599807739,12.2235369682312,12.224781036377,24.4396998882294,24.4408869743347,49.0505199432373,49.0518178939819,56.2768020629883,56.2784190177917,66.2851779460907,66.2865738868713,72.5812530517578,72.5827069282532,75.9169991016388,75.9184329509735,96.793653011322,96.7982449531555,102.669465065002,102.678872108459,107.904489040375,107.908283948898,115.909698963165,115.910970926285,134.525594949722,134.529619932175,152.172302007675,152.176572084427,170.518383026123,170.522227048874,174.337986946106,174.342015981674,195.414623975754,195.419857025146,223.763438940048,223.765099048615,235.061352014542,235.063060045242,269.706588029861,275.015542030334,285.816931009293,285.818032979965,287.597968101501,,,,
37,0.215618848800659,11.0749189853668,11.0780367851257,17.7685809135437,17.7698559761047,29.5904579162598,29.5917429924011,42.5245258808136,42.5259258747101,51.0078718662262,51.0094919204712,62.3435499668121,62.3448808193207,70.1694438457489,70.1707379817963,76.7986588478088,76.800215959549,86.5081269741058,86.5125288963318,93.5896739959717,,93.5984628200531,93.6017518043518,104.938836812973,104.940014839172,135.436051845551,135.440326929092,148.577924966812,148.582090854645,157.106699943542,157.110369920731,161.973629951477,161.978135824203,167.939708948135,167.944791793823,196.572855949402,196.574590921402,221.621767997742,221.623525857925,248.241014957428,259.311540842056,299.564357995987,299.56551194191,302.419318914413,,,,
49,0.190636157989502,8.25091218948364,8.25355410575867,12.590626001358,12.5919320583344,33.0494720935822,33.0505840778351,48.6900961399078,48.6915810108185,54.4638102054596,54.4654932022095,64.7455101013184,64.7469091415405,72.9857881069183,72.9874081611633,80.1250841617584,80.1265630722046,85.9761621952057,85.9802529811859,92.7528471946716,92.760852098465,104.65314412117,104.657289981842,117.957658052444,117.959441184998,149.127223014832,149.131092071533,157.397956132889,157.401849031448,167.501186132431,167.504621982574,175.359755039215,175.363285064697,182.006777048111,182.011775970459,200.942751169205,200.944387197495,209.158022165298,209.159713983536,269.662817001343,280.105177164078,290.998150110245,290.999272108078,293.827532052994,,,,
21,0.370663166046143,18.2635741233826,18.2661070823669,22.9858920574188,22.9871530532837,33.1200301647186,33.1216061115265,59.4106540679932,59.4119160175323,68.8330001831055,68.8347392082214,83.0264282226562,83.0278341770172,100.123461008072,100.12474822998,107.027472019196,107.028927087784,115.053155183792,115.057687044144,137.688808202744,137.696185112,141.975707054138,141.979769229889,154.630689144135,154.631998062134,211.945342063904,211.949182033539,215.107658147812,215.111218214035,226.192878007889,226.196404218674,244.970675230026,244.974546194077,250.666291236877,250.671316146851,278.039631128311,278.041431188583,286.983990192413,286.985956192017,307.141167163849,307.142791032791,357.453642129898,357.454751014709,358.891948223114,,,,
40,0.2447669506073,48.4125688076019,48.4152059555054,56.786278963089,56.7876679897308,65.1544189453125,65.1554679870605,96.7338058948517,96.7352349758148,105.434003829956,105.43564081192,116.338689804077,116.340919971466,125.211561918259,125.21288895607,131.352573871613,131.354418992996,139.866527795792,139.871993780136,158.628400802612,,158.637117862701,158.640537977219,172.330916881561,172.332062005997,201.716834783554,201.720900774002,223.788572788239,223.792312860489,234.790537834167,234.79421877861,242.748732805252,242.752309799194,247.633005857468,247.63832783699,268.47007894516,268.471674919128,278.208168983459,278.210042953491,310.224384784698,310.225775957108,319.77262377739,319.773898839951,324.522018909454,,,,
10,0.214776039123535,74.2203049659729,74.2230188846588,129.178699016571,129.179965019226,144.487031936646,144.488085031509,166.950919866562,166.952243089676,252.207248926163,252.208832979202,269.224128007889,269.225594043732,274.424228906631,274.426312923431,282.1820499897,282.183495044708,297.546307086945,297.550715923309,317.396241903305,317.40549492836,323.229523897171,323.233767986298,334.784251928329,334.785398006439,357.722835063934,357.726856946945,386.253630876541,386.257735013962,393.58142209053,393.584996938705,399.282836914062,399.286906957626,405.713916063309,405.719979047775,430.560230016708,430.561767101288,440.51830291748,440.52002286911,465.42866897583,471.723653078079,481.645519971848,481.646569013596,484.501077890396,,,,
46,0.112726926803589,3.81963586807251,3.82215094566345,7.91500878334045,7.91625690460205,16.3785297870636,16.3795969486237,58.8217468261719,58.8230359554291,67.0139439105988,67.0154809951782,80.6973528862,80.6988079547882,90.8970158100128,90.8988299369812,99.3076457977295,99.3092648983002,112.119162797928,112.123829841614,118.136519908905,118.145906925201,124.605920791626,124.610154867172,147.070722818375,147.071905851364,163.274220943451,163.278218984604,186.677452802658,186.681152820587,203.435472011566,203.439203977585,212.679484844208,212.683149814606,223.805364847183,223.810309886932,248.981645822525,248.983478784561,257.852463006973,257.854138851166,324.551255941391,336.58672785759,345.888928890228,345.890132904053,351.474938869476,,,,
59,0.613533973693848,9.15763592720032,9.1602189540863,15.4550719261169,15.4562740325928,26.0956721305847,26.0968410968781,47.758269071579,47.7595179080963,59.8619620800018,59.8636181354523,71.382511138916,71.3842129707336,78.5005691051483,78.5020499229431,85.8352210521698,85.8366470336914,104.417668104172,104.422069072723,116.063153982162,,116.07221198082,116.075782060623,126.238163948059,126.239280939102,166.139826059341,166.144208908081,181.140073060989,181.143661022186,190.21230006218,190.215666055679,198.642024040222,198.64559006691,204.925925016403,204.930954933167,259.541486978531,259.543035984039,267.258572101593,267.260395050049,298.563194990158,304.270252943039,316.381946086884,316.383126974106,318.927137136459,,,,
77,0.159098148345947,4.16482400894165,4.16811299324036,9.01202201843262,9.01335310935974,18.7160000801086,18.7171580791473,30.9031980037689,30.9044289588928,35.69158411026,35.6931850910187,45.0077719688416,45.0097069740295,51.1324450969696,51.1338181495667,56.7691731452942,56.771094083786,62.0077111721039,62.0126860141754,67.6118891239166,,67.6206359863281,67.6240680217743,77.7208871841431,77.7219979763031,92.4656629562378,92.4694321155548,98.7602910995483,98.7638890743256,104.997158050537,105.00124001503,112.148396968842,112.152096986771,116.582061052322,116.587414979935,132.346907138824,132.348587036133,137.525698184967,137.527457952499,158.325651168823,164.015340089798,168.163594007492,168.164663076401,170.201632976532,,,,
48,0.101516008377075,8.24103498458862,8.24350905418396,13.0604641437531,13.061870098114,20.8290131092072,20.830146074295,41.333153963089,41.3345510959625,47.64608502388,47.6476440429688,60.5636110305786,60.5651531219482,74.3579390048981,74.3594059944153,79.2368609905243,79.2383651733398,86.948902130127,86.9539639949799,91.4453761577606,,91.462208032608,91.4680910110474,104.261684179306,104.262806177139,137.986052036285,137.990033149719,148.962332963943,148.965820074081,158.853124141693,158.856783151627,164.867594003677,164.871222019196,172.608299970627,172.613866090775,195.935534954071,195.937397956848,206.385857105255,206.387938022614,277.566770076752,286.341752052307,351.198657989502,351.199769020081,353.361127138138,,,,
35,0.188368797302246,10.336140871048,10.3388588428497,14.048416852951,14.0496828556061,22.7166678905487,22.7177097797394,68.6935307979584,68.6948418617249,74.647766828537,74.6493380069733,89.5273668766022,89.5290508270264,162.849165916443,162.850640773773,175.625946998596,175.627877950668,193.494807958603,193.498991966248,199.97138094902,,199.981349945068,199.984785795212,218.937809944153,218.939016819,242.290814876556,242.295428991318,253.96676492691,253.970375776291,279.253274917603,279.256666898727,284.545897960663,284.549497842789,289.916906833649,289.922013998032,311.015488862991,311.016963005066,318.908389806747,318.910133838654,350.675233840942,360.150629997253,369.633927822113,369.635043859482,372.394852876663,,,,
68,0.217550039291382,4.51553201675415,4.51899409294128,9.02604794502258,9.02751207351685,22.6907861232758,22.6919090747833,26.2398209571838,26.241219997406,33.0335350036621,33.0351450443268,44.000452041626,44.002475976944,52.7623400688171,52.7639269828796,63.4571261405945,63.4587459564209,70.7985680103302,70.8035900592804,77.7957220077515,,77.805055141449,77.8090679645538,79.9236199855804,79.9247930049896,87.8829910755157,87.8873059749603,108.216038942337,108.219622135162,126.886449098587,126.890417098999,146.181469917297,146.184968948364,159.664322137833,159.66924405098,208.619863033295,208.621474027634,216.330318927765,216.332016944885,251.811180114746,251.812901973724,281.518712043762,281.519841909409,283.620527982712,,,,
50,0.425529003143311,33.2928168773651,33.2952380180359,39.4156439304352,39.4169127941132,50.2333569526672,50.2344179153442,77.6726889610291,77.6740069389343,83.629665851593,83.6314299106598,93.8895649909973,93.8913788795471,99.3813328742981,99.3837718963623,116.326744794846,116.328244924545,148.595423936844,148.60009098053,156.264753818512,,156.273201942444,156.276506900787,167.479902029037,167.481314897537,213.606127977371,213.610116004944,236.051944971085,236.055555820465,242.358515977859,242.361955881119,253.179505825043,253.183031797409,264.196062803268,264.201054811478,288.936191797256,288.937901973724,295.111078977585,295.11288189888,330.432328939438,338.795368909836,356.327484846115,356.32869887352,365.413689851761,,,,
28,0.345313787460327,8.36201190948486,8.36508083343506,13.7743527889252,13.7755768299103,21.6148159503937,21.6160337924957,173.141229867935,173.142447948456,179.689401865005,179.691066980362,195.073158979416,195.074522972107,203.278832912445,203.280416965485,206.921321868896,206.922833919525,240.572953939438,240.577149868011,245.20575094223,245.213377952576,249.562378883362,249.566078901291,273.010264873505,273.011453866959,304.693171977997,304.697393894196,316.119476795197,316.123493909836,325.193243980408,325.19676399231,327.976032972336,327.979465007782,335.66435790062,335.669398784637,355.34851193428,355.350128889084,358.457858800888,358.459585905075,396.043426990509,396.044863939285,409.157670974731,409.15887594223,412.27242398262,,,,
41,0.208284139633179,8.26348304748535,8.26607203483582,15.2331709861755,15.234414100647,30.5718309879303,30.5730121135712,77.6078889369965,77.6093680858612,90.203047990799,90.2045061588287,106.052451133728,106.053965091705,122.056839942932,122.058288097382,130.185544013977,130.18701505661,149.205466032028,149.209501028061,159.608523130417,,159.617071151733,159.620316982269,165.442136049271,165.443310022354,228.113760948181,228.117885112762,247.753764152527,247.757365942001,260.632954120636,260.637231111526,268.029196977615,268.032976150513,278.956650972366,278.961774110794,313.376309156418,313.377781152725,322.344007015228,322.346445083618,362.689265966415,375.334640979767,388.13877415657,388.139853000641,390.242069959641,,,,
31,0.302627086639404,16.8020191192627,16.8051900863647,22.9626240730286,22.963907957077,39.7472591400146,39.7483060359955,118.765453100204,118.76694893837,127.767320156097,127.768965005875,145.598295927048,145.599771022797,159.120324134827,159.121789932251,165.601251125336,165.602683067322,178.400690078735,178.405342102051,190.472095012665,,190.481163978577,190.484737157822,204.679053068161,204.680217981339,229.064221143723,229.068206071854,260.24983215332,260.254491090775,277.054819107056,277.058277130127,285.531507968903,285.535125017166,295.427227020264,295.432312011719,325.82136797905,325.822999954224,339.188611984253,339.19046497345,369.1946849823,376.916374921799,403.336890935898,403.338317155838,407.524770975113,,,,
36,0.306649923324585,54.3002119064331,54.3027489185333,60.9423658847809,60.9437890052795,76.6680400371552,76.6691720485687,101.939681053162,101.940950870514,114.556595087051,114.559062957764,131.32106089592,131.322756052017,145.819938898087,145.821495056152,161.749819040298,161.751234054565,179.077759981155,179.082354068756,188.74467086792,,188.753409862518,188.757349967957,192.268846988678,192.269953012466,240.14186501503,240.146148920059,257.482003927231,257.48565196991,274.879836082458,274.884667873383,283.324114084244,283.327549934387,290.328120946884,290.33322095871,319.739395856857,319.740935087204,328.203690052032,328.205539941788,377.552197933197,383.256896018982,395.307131052017,395.3082010746,397.278836965561,,,,
27,0.253016948699951,7.0632758140564,7.06613993644714,13.0224030017853,13.0237288475037,28.0589768886566,28.0601539611816,71.0119478702545,71.0131978988647,82.7017598152161,82.7035658359528,106.426910877228,106.428313016891,122.961971998215,122.963361978531,132.904167890549,132.905766010284,143.651556015015,143.65588092804,168.360209941864,,168.369029998779,168.372506856918,192.122178792953,192.123296976089,267.240707874298,267.245030879974,289.720291852951,289.723830938339,310.045038938522,310.048643827438,322.244622945786,322.248221874237,327.703784942627,327.708864927292,356.037566900253,356.040120840073,370.01566195488,370.017493009567,405.439390897751,414.096341848373,424.751504898071,424.7526948452,427.222554922104,,,,
23,0.41626501083374,25.1148750782013,25.1173720359802,36.5761849880219,36.5774111747742,61.1390740871429,61.1401309967041,100.746944189072,100.748243093491,112.702094078064,112.703685045242,133.575777053833,133.577308177948,145.419931173325,145.421562194824,151.872722148895,151.874230146408,170.968929052353,170.973167181015,194.09526014328,194.102573156357,206.974843025208,206.978691101074,225.054931163788,225.056056022644,257.601391077042,257.606534004211,272.206974029541,272.210516214371,284.470985174179,284.474518060684,290.719313144684,290.723042011261,297.270326137543,297.275345087051,342.749735116959,342.75129699707,356.265433073044,356.267277002335,391.90867805481,399.494253158569,431.807734012604,431.80899310112,445.154044151306,,,,
80,0.147926092147827,3.76908612251282,3.77230501174927,7.57275605201721,7.57397699356079,14.6350450515747,14.6362369060516,38.9076070785522,38.9088649749756,43.6985409259796,43.7000749111176,50.2477960586548,50.2493391036987,56.5521950721741,56.5536160469055,63.9586970806122,63.9600999355316,69.95001912117,69.9547250270844,77.5026500225067,,77.511204957962,77.5145740509033,86.3758280277252,86.3769340515137,100.11732006073,100.121057033539,110.452867984772,110.456605911255,114.347439050674,114.350806951523,120.622333049774,120.626835107803,125.814562082291,125.819621086121,143.696926116943,143.698616027832,150.128387928009,150.130187988281,165.137363910675,169.673597097397,187.852802038193,187.853914022446,190.562516927719,,,,
62,0.128119945526123,15.4895560741425,15.4927110671997,23.7752690315247,23.7765431404114,42.9697639942169,42.9708669185638,76.1158030033112,76.1170511245728,84.2522940635681,84.2539429664612,97.1504499912262,97.1519911289215,103.857769012451,103.859096050262,110.253971099854,110.255753993988,118.596053123474,118.600296974182,128.533999919891,,128.542385101318,128.545717954636,160.21736907959,160.21861410141,217.827743053436,217.83204293251,233.138202905655,233.142383098602,243.384272098541,243.387789011002,257.525270938873,257.528803110123,263.265404939651,263.270909070969,281.595495939255,281.597013950348,289.638667106628,289.640424966812,310.23725605011,310.23913192749,358.336591005325,358.337830066681,361.78294301033,,,,
32,0.146369934082031,55.5922379493713,55.5952939987183,60.5553901195526,60.5567419528961,72.601578950882,72.6028280258179,104.197732925415,104.199089050293,111.897068977356,111.898660898209,130.434019088745,130.435560941696,136.9244120121,136.925934076309,151.03404211998,151.035593032837,158.818032979965,158.822834968567,178.735501050949,,178.744054079056,178.747401952744,201.042980909348,201.044100046158,254.637439966202,254.641374111176,268.206289052963,268.209986925125,288.478625059128,288.482890129089,299.125545978546,299.129998922348,311.135688066483,311.140594005585,335.221592903137,335.223453998566,346.403930902481,346.40576505661,376.757478952408,397.388742923737,431.490009069443,431.491120100021,433.706651926041,,,,
9,0.137040138244629,66.0047791004181,66.0075061321259,74.8181991577148,74.8194739818573,184.25713300705,184.258193969727,205.260502099991,205.26185798645,220.390115022659,220.391607046127,245.552504062653,245.553951978683,272.088155031204,272.089497089386,284.81877207756,284.820298194885,301.192728042603,301.198350191116,312.08895111084,312.096343994141,328.092372179031,328.096204042435,336.407263040543,336.408397197723,348.229093074799,348.233402013779,379.819483041763,379.8230509758,394.8662981987,394.870352983475,401.135620117188,401.141204118729,410.214351177216,410.219555139542,449.966005086899,449.967665195465,472.190464019775,472.192208051682,517.925453186035,517.926869153976,584.919054031372,584.920409202576,594.92513012886,,,,
75,0.232610940933228,5.43287587165833,5.435791015625,11.1976339817047,11.1988909244537,24.7417039871216,24.7427740097046,38.5018920898438,38.5038509368896,45.6262040138245,45.6285688877106,57.3610620498657,57.3625018596649,69.0021748542786,69.0035738945007,77.9902310371399,77.9916820526123,90.0826590061188,90.0872678756714,97.380912065506,,97.3902249336243,97.3942279815674,106.057009935379,106.058147907257,124.501201868057,124.505693912506,144.901663064957,144.90500998497,153.993278026581,153.996756076813,169.951956987381,169.955544948578,183.0232899189,183.028162002563,203.000602006912,203.00214600563,210.540030002594,210.541818857193,253.938168048859,261.225609064102,271.416368961334,271.418557882309,277.135545015335,,,,
24,0.223672866821289,16.6896889209747,16.6927618980408,30.0217108726501,30.0230209827423,52.9976370334625,52.9987440109253,90.5093908309937,90.510617017746,109.842312812805,109.843852996826,125.481262922287,125.482797861099,135.270179986954,135.271591901779,147.565881967545,147.567414999008,168.207183837891,168.212677001953,203.772794008255,,203.781849861145,203.785400867462,221.688412904739,221.689618825912,279.638528823853,279.642339944839,295.852609872818,295.858639001846,308.544636964798,308.548228979111,329.569540977478,329.573132991791,339.807833909988,339.813005924225,381.446635961533,381.448264837265,396.64013504982,396.642184019089,441.514605045319,441.516266822815,460.814810037613,460.815857887268,463.28219294548,,,,
43,0.117035150527954,20.6686680316925,20.6713039875031,25.6679990291595,25.6692261695862,40.1200940608978,40.121178150177,60.2500710487366,60.2512900829315,66.2244961261749,66.2260370254517,79.7470581531525,79.7484321594238,85.9995291233063,86.0009050369263,94.2584571838379,94.2599470615387,104.115144014359,104.120064973831,115.90477013588,,115.915301084518,115.920521020889,126.873049020767,126.874248027802,282.910042047501,282.913892030716,295.991042137146,295.99473118782,315.431169986725,315.434821128845,325.60724401474,325.61088013649,334.746185064316,334.751265048981,364.180596113205,364.182142019272,371.346284151077,371.348165035248,409.473931074142,420.609893083572,430.547165155411,430.548308134079,434.277240037918,,,,
